codigo_dane,pai_et_municipios,establecimientos_educativos,prom_puntaje_global,comparacion_pg,desviacion,comparacion_dpg
305001024544,MEDELLÍN,COL NUEVO CERVANTES CONOCER,221,Mayor,25,Mayor
10500100538,MEDELLÍN,INSTITUCION EDUCATIVA MANUEL URIBE ANGEL,260,Menor,44,Similar
305001025568,MEDELLÍN,CENTRO DE ESTUDIOS MULTITÉCNICO,200,Mayor,27,Mayor
105001024073,MEDELLÍN,INSTITUCION EDUCATIVA JOSE MARIA ESPINOSA PRIETO - CASD,249,Mayor,44,Similar
305001004218,MEDELLÍN,COL NUESTRA SENORA DE LOURDES,278,Menor,35,Mayor
305001016101,MEDELLÍN,COLEGIO EUSKADI,261,Menor,56,Similar
30500101373,MEDELLÍN,COL PESTALOZZI,256,Similar,25,Mayor
105001020028,MEDELLÍN,INST EDUC EL SALVADOR,258,Similar,48,Similar
10500100345,MEDELLÍN,INST EDUC ROSALIA SUAREZ,289,Menor,39,Mayor
105001025984,MEDELLÍN,INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN,296,Menor,44,Similar
105001019089,MEDELLÍN,INST EDUC VIDA PARA TODOS,236,Mayor,37,Mayor
105001025771,MEDELLÍN,INST EDUC JOAQUIN VALLEJO ARBELAEZ,244,Mayor,36,Mayor
105001000493,MEDELLÍN,INST EDUC RAMON GIRALDO CEBALLOS,233,Mayor,37,Mayor
105001003271,MEDELLÍN,INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY,268,Menor,40,Mayor
105001002003,MEDELLÍN,INST EDUC SAN ROBERTO BELARMINO,247,Mayor,40,Mayor
105001002488,MEDELLÍN,INST EDUC PEDRO LUIS VILLA,245,Mayor,46,Similar
105001001848,MEDELLÍN,INST EDUC SOR JUANA INES DE LA CRUZ,312,Menor,38,Mayor
105001019143,MEDELLÍN,INSTITUCION EDUCATIVA JORGE ELIECER GAITAN,244,Mayor,36,Mayor
105001002798,MEDELLÍN,INSTITUCION EDUCATIVA MATER DEI,293,Menor,47,Similar
105001000141,MEDELLÍN,INSTITUCION EDUCATIVA PRESBITERO CAMILO TORRES RESTREPO,269,Menor,32,Mayor
105001011363,MEDELLÍN,INST EDUC DOCE DE OCTUBRE,234,Mayor,41,Mayor
105001011461,MEDELLÍN,INST EDUC FE Y ALEGRIA AURES,270,Menor,37,Mayor
105001026131,MEDELLÍN,INSTITUCION EDUCATIVA EL PINAL,242,Mayor,45,Similar
105001001317,MEDELLÍN,INST EDUC MADRE MARIA MAZARELLO,284,Menor,38,Mayor
105001002305,MEDELLÍN,INST EDUC MARISCAL ROBLEDO,244,Mayor,45,Similar
105001026,MEDELLÍN,INST EDUC CIUDADELA NUEVO OCCIDENTE,227,Mayor,43,Mayor
105001015831,MEDELLÍN,INST EDUC VALLEJUELOS,222,Mayor,42,Mayor
105001013447,MEDELLÍN,INST EDUC JOSE HORACIO BETANCUR,239,Mayor,32,Mayor
305001016003,MEDELLÍN,COL MADRID CAMPESTRE,294,Menor,37,Mayor
105001011011,MEDELLÍN,INSTITUCION EDUCATIVA  TOMAS CARRASQUILLA ,266,Menor,33,Mayor
105001023965,MEDELLÍN,INST EDUC FINCA LA MESA,242,Mayor,43,Mayor
105001005525,MEDELLÍN,INST EDUC ENRIQUE OLAYA HERRERA,249,Mayor,44,Similar
305001003904,MEDELLÍN,INSTITUTO ANTIOQUIA Y CIA LTDA,271,Menor,43,Mayor
105001019305,MEDELLÍN,INST EDUC LA AVANZADA,216,Mayor,38,Mayor
105001019194,MEDELLÍN,INSTITUCIÓN EDUCATIVA EL PEDREGAL,243,Mayor,38,Mayor
305001020094,MEDELLÍN,COLEGIO PARROQUIAL EMAUS,258,Similar,46,Similar
105001010448,MEDELLÍN,INSTITUCION EDUCATIVA LA ESPERANZA,245,Mayor,37,Mayor
105001019429,MEDELLÍN,INST EDUC LUIS CARLOS GALAN SARMIENTO,243,Mayor,41,Mayor
105001021873,MEDELLÍN,INST EDUC SOL DE ORIENTE,226,Mayor,37,Mayor
105001019674,MEDELLÍN,INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA,254,Similar,44,Similar
105001013633,MEDELLÍN,INSTITUCION EDUCATIVA LOMA HERMOSA,223,Mayor,41,Mayor
305001025606,MEDELLÍN,CIBERCOLEGIO UCN,278,Menor,47,Similar
105001006556,MEDELLÍN,INST EDUC JUAN XXIII,262,Menor,36,Mayor
305001025185,MEDELLÍN,COL BASICO CAMINO DE PAZ,247,Mayor,41,Mayor
105001026361,MEDELLÍN,INST EDUC JESUS MARIA VALLE,245,Mayor,42,Mayor
105001026352,MEDELLÍN,INSTITUCION EDUCATIVA EL CORAZÓN ,238,Mayor,39,Mayor
305001003629,MEDELLÍN,INST PEDAG CLARET,285,Menor,49,Similar
105001012581,MEDELLÍN,INST EDUC REINO DE BELGICA,226,Mayor,39,Mayor
305001026343,MEDELLÍN,COLEGIO LUIS AMIGO Y FERRER,197,Mayor,22,Mayor
105001026514,MEDELLÍN,INSTITUCION EDUCATIVA SAN BENITO,278,Menor,35,Mayor
105001001716,MEDELLÍN,INST EDUC SANTA CATALINA DE SIENA,256,Similar,50,Similar
105001800112,MEDELLÍN,INSTITUCION EDUCATIVA EL DIAMANTE,253,Similar,47,Similar
105001026581,MEDELLÍN,INSTITUCION EDUCATIVA LA SIERRA,207,Mayor,35,Mayor
105001026697,MEDELLÍN,INST EDUC FUNDADORES,233,Mayor,38,Mayor
305001018421,MEDELLÍN,INSTITUCION EDUCATIVA Y CULTURAL JESUS AMIGO,251,Mayor,41,Mayor
105001026573,MEDELLÍN,INSTITUCION EDUCATIVA LUSITANIA- PAZ DE COLOMBIA,235,Mayor,42,Mayor
205001026632,MEDELLÍN,INSTITUCION EDUCATIVA CORVIDE,253,Similar,43,Mayor
205001026641,MEDELLÍN,INST EDUC PRADITO,236,Mayor,44,Similar
205001026624,MEDELLÍN,INSTITUCION EDUCATIVA COMPARTIR,277,Menor,35,Mayor
105001026671,MEDELLÍN,INST EDUC BARRIO SAN NICOLAS,253,Similar,36,Mayor
105001026719,MEDELLÍN,INSTITUCIÓN EDUCATIVA RODRIGO ARENAS BETANCUR,237,Mayor,39,Mayor
105001026603,MEDELLÍN,INST EDUC ALTAVISTA,243,Mayor,40,Mayor
105001026701,MEDELLÍN,INSTITUCION EDUCATIVA PROGRESAR,248,Mayor,40,Mayor
105001026662,MEDELLÍN,INST EDUC LA PASTORA,255,Similar,48,Similar
105001026689,MEDELLÍN,INST EDUC BLANQUIZAL,223,Mayor,38,Mayor
105001026654,MEDELLÍN,INSTITUCION EDUCATIVA EL PLAYON,233,Mayor,36,Mayor
305001019819,MEDELLÍN,COL SAPIENCIA,334,Menor,40,Mayor
105001026549,MEDELLÍN,INST EDUC BELLO ORIENTE,223,Mayor,40,Mayor
305001026262,MEDELLÍN,INST EDUC ANDREAS PETER HAURI,210,Mayor,37,Mayor
305001800414,MEDELLÍN,COSMO SCHOOLS SEDE CANDELARIA,313,Menor,29,Mayor
205002000611,ABEJORRAL,I. E. R. ZOILA DUQUE BAENA,234,Mayor,36,Mayor
105002000047,ABEJORRAL,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,252,Similar,42,Mayor
105002000055,ABEJORRAL,I. E. MANUEL CANUTO RESTREPO,231,Mayor,36,Mayor
205002000777,ABEJORRAL,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,261,Menor,45,Similar
105002000161,ABEJORRAL,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,270,Menor,41,Mayor
105004000109,ABRIAQUÍ,INSTITUCION EDUCATIVA LA MILAGROSA,248,Mayor,41,Mayor
105021000139,ALEJANDRÍA,I. E. PROCESA DELGADO,246,Mayor,48,Similar
10503000001,AMAGÁ,I. E. ESCUELA NORMAL SUPERIOR AMAGA,249,Mayor,40,Mayor
205030000243,AMAGÁ,I. E. PASCUAL CORREA FLOREZ,227,Mayor,39,Mayor
105030000028,AMAGÁ,I. E. SAN FERNANDO,264,Menor,42,Mayor
205030000111,AMAGÁ,INSTITUCION EDUCATIVA RURAL BELISARIO BETANCUR CUARTAS,225,Mayor,47,Similar
105031001583,AMALFI,I. E. PUEBLO NUEVO,242,Mayor,46,Similar
105031001516,AMALFI,I. E. EDUARDO FERNANDEZ BOTERO,268,Menor,48,Similar
205031000191,AMALFI,I. E. R. PORTACHUELO,222,Mayor,31,Mayor
105031000056,AMALFI,INSTITUCIÓN EDUCATIVA PRESBITERO GERARDO MONTOYA,231,Mayor,40,Mayor
205034000256,ANDES,INSTITUCION EDUCATIVA SANTA RITA,238,Mayor,36,Mayor
105034000278,ANDES,I. E. MARCO FIDEL SUAREZ,263,Menor,50,Similar
10503400074,ANDES,INSTITUCION EDUCATIVA JUAN DE DIOS URIBE,238,Mayor,43,Mayor
105034001207,ANDES,INSTITUCION EDUCATIVA MARIA AUXILIADORA,293,Menor,43,Mayor
205034000345,ANDES,I. E. FELIPE HENAO JARAMILLO,232,Mayor,40,Mayor
205034000248,ANDES,INSTITUCION EDUCATIVA TAPARTO,248,Mayor,40,Mayor
105034000014,ANDES,INSTITUCION EDUCATIVA SAN JUAN DE LOS ANDES,288,Menor,42,Mayor
205034001317,ANDES,I. E. SAN PERUCHITO,234,Mayor,42,Mayor
205034000078,ANDES,INSTITUCIÓN EDUCATIVA RURAL CARBONERA,230,Mayor,30,Mayor
205034000329,ANDES,C. E. R. SANTA INES,234,Mayor,35,Mayor
105036000097,ANGELÓPOLIS,INSTITUCION EDUCATIVA SAN JOSE,221,Mayor,43,Mayor
205036000083,ANGELÓPOLIS,INSTITUCION EDUCATIVA LOS ANGELES,217,Mayor,36,Mayor
105038000019,ANGOSTURA,I. E. MARIANO DE JESUS EUSSE,229,Mayor,45,Similar
205038000439,ANGOSTURA,C. E. R. PAJARITO ARRIBA,203,Mayor,31,Mayor
105040000212,ANORÍ,I. E. ANORI,228,Mayor,43,Mayor
205040001434,ANORÍ,I.E.R LA CRISTALINA,193,Mayor,30,Mayor
305042000707,SANTA FÉ DE ANTIOQUIA,INSTITUTO ARQUIDIOCESANO URBANO Y RURAL -IAUR-,296,Menor,49,Similar
105042000732,SANTA FÉ DE ANTIOQUIA,I. E. ARTURO VELASQUEZ ORTIZ,245,Mayor,49,Similar
10504200018,SANTA FÉ DE ANTIOQUIA,I. E. SAN LUIS GONZAGA,242,Mayor,42,Mayor
205042000281,SANTA FÉ DE ANTIOQUIA,I. E. R. NURQUI,212,Mayor,30,Mayor
205042000508,SANTA FÉ DE ANTIOQUIA,I. E. R. OGOSCO,202,Mayor,31,Mayor
205042000354,SANTA FÉ DE ANTIOQUIA,C. E. R. EL PESCADO,205,Mayor,37,Mayor
205044000017,ANZÁ,I. E. R. ASCENSION MONTOYA DE TORRES,239,Mayor,51,Similar
105044000128,ANZÁ,I. E. ANZA,233,Mayor,43,Mayor
205051001347,ARBOLETES,INSTITUCION EDUCATIVA RURAL BUENOS AIRES,195,Mayor,28,Mayor
205051002238,ARBOLETES,INSTITUCION EDUCATIVA RURAL LA TRINIDAD,223,Mayor,34,Mayor
105051000508,ARBOLETES,I. E. JOSE MANUEL RESTREPO,226,Mayor,38,Mayor
205051001959,ARBOLETES,INSTITUCION EDUCATIVA RURAL LA CANDELARIA,222,Mayor,31,Mayor
205051000081,ARBOLETES,I. E. R. PAJILLAL,211,Mayor,24,Mayor
205051001339,ARBOLETES,I. E. R. EL CARMELO,215,Mayor,39,Mayor
205051002696,ARBOLETES,INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS,198,Mayor,29,Mayor
2050510027,ARBOLETES,I. E. R. GUADUAL ARRIBA,204,Mayor,27,Mayor
105051000028,ARBOLETES,INSTITUCION EDUCATIVA MIGUEL VICENTE GARRIDO ORTIZ,247,Mayor,45,Similar
205051002467,ARBOLETES,I. E. R. BAJO LA ARENOSA,205,Mayor,29,Mayor
405051007999,ARBOLETES,I. E. R. INDIGENA EL CANIME,189,Mayor,22,Mayor
105055000022,ARGELIA,I. E. SANTA TERESA,221,Mayor,39,Mayor
205055000281,ARGELIA,I. E. R. PRESBITERO MARIO ANGEL,211,Mayor,35,Mayor
105059000116,ARMENIA,INSTITUCION EDUCATIVA ROSA MESA DE MEJIA,257,Similar,38,Mayor
105079000406,BARBOSA,I. E. PRESBITERO LUIS EDUARDO PEREZ MOLINA,236,Mayor,51,Similar
205079000346,BARBOSA,INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO,237,Mayor,48,Similar
205079000885,BARBOSA,INSTITUCIÓN EDUCATIVA RURAL EL HATILLO,238,Mayor,37,Mayor
205079000206,BARBOSA,INSTITUCIÓN EDUCATIVA RURAL YARUMITO,234,Mayor,34,Mayor
3050790006,BARBOSA,COLEGIO COOPERATIVO SIMON BOLIVAR (P),267,Menor,31,Mayor
105079000082,BARBOSA,INSTITUCION EDUCATIVA LUIS EDUARDO ARIAS REINEL,247,Mayor,39,Mayor
105079000015,BARBOSA,I. E. MANUEL JOSE CAICEDO,265,Menor,46,Similar
205079000729,BARBOSA,I. E. R. BUGA,210,Mayor,34,Mayor
205086000033,BELMIRA,I. E. R.  LABORES,204,Mayor,22,Mayor
10508600011,BELMIRA,INSTITUCION EDUCATIVA PRESBITERO RICARDO LUIS GUTIERREZ TOBON,251,Mayor,48,Similar
205086000092,BELMIRA,I. E. R. CARLOS GONZALEZ,227,Mayor,32,Mayor
105091000012,BETANIA,INSTITUCION EDUCATIVA PERLA DEL CITARA,229,Mayor,36,Mayor
105093000109,BETULIA,I. E. SAN JOSE,226,Mayor,38,Mayor
20509300026,BETULIA,I E FRANCISCO CESAR,236,Mayor,38,Mayor
205093000413,BETULIA,I. E. R. LA SUCRE,208,Mayor,48,Similar
205101000371,CIUDAD BOLÍVAR,I. E. R. LA ERMITA,265,Menor,26,Mayor
205101000304,CIUDAD BOLÍVAR,I. E. R. JUAN TAMAYO,235,Mayor,37,Mayor
105101000172,CIUDAD BOLÍVAR,I. E. MARIA AUXILIADORA,263,Menor,43,Mayor
105101000717,CIUDAD BOLÍVAR,I. E. JOSE MARIA HERRAN,263,Menor,43,Mayor
305101000597,CIUDAD BOLÍVAR,I.E. COLEGIO COOPERATIVO ALEJANDRINO RESTREPO,283,Menor,38,Mayor
105101000571,CIUDAD BOLÍVAR,I. E.  SAN JOSE DEL CITARA,238,Mayor,37,Mayor
205101000355,CIUDAD BOLÍVAR,INSTITUCIÓN EDUCATIVA RURAL FARALLONES,257,Similar,35,Mayor
105107000166,BRICEÑO,INSTITUCION EDUCATIVA ANTONIO ROLDAN BETANCUR,217,Mayor,45,Similar
105113000071,BURITICÁ,I. E. SANTA GEMA,231,Mayor,38,Mayor
205113000407,BURITICÁ,I. E. R. ADOLFO MORENO USUGA,209,Mayor,28,Mayor
205120001435,CÁCERES,I. E. GASPAR DE RODAS,227,Mayor,37,Mayor
205120000391,CÁCERES,I. E. PIAMONTE,207,Mayor,32,Mayor
105120000345,CÁCERES,INSTITUCION EDUCATIVA MONSEÑOR GERARDO PATIÑO,245,Mayor,47,Similar
205120000366,CÁCERES,I. E. AURELIO MEJIA,231,Mayor,47,Similar
205120000081,CÁCERES,I. E. GUARUMO,206,Mayor,38,Mayor
205120000315,CÁCERES,I. E. MANIZALES,207,Mayor,32,Mayor
205120001346,CÁCERES,I.E.R LA VICTORIA,190,Mayor,32,Mayor
105125000254,CAICEDO,I. E. SAN JUAN BOSCO,240,Mayor,39,Mayor
205125000062,CAICEDO,I. E. R. EL HATO,221,Mayor,37,Mayor
105129000216,CALDAS,INSTITUCION EDUCATIVA JOSE MARIA BERNAL,259,Menor,40,Mayor
105129000071,CALDAS,INSTITUCION EDUCATIVA FEDERICO ANGEL,248,Mayor,39,Mayor
20512900013,CALDAS,INSTITUCIÓN EDUCATIVA SALINAS,223,Mayor,35,Mayor
105129000534,CALDAS,INSTITUCIÓN EDUCATIVA PEDRO LUIS ALVAREZ CORREA,272,Menor,41,Mayor
105129000089,CALDAS,INSTITUCION EDUCATIVA GABRIEL ECHAVARRIA,260,Menor,46,Similar
105129000208,CALDAS,INSTITUCION EDUCATIVA MARIA AUXILIADORA,283,Menor,38,Mayor
305129000002,CALDAS,COLEGIO TERCER MILENIO,320,Menor,35,Mayor
205129000121,CALDAS,I. E. R. DARIO GUTIERREZ RAVE,251,Mayor,38,Mayor
105134000046,CAMPAMENTO,I. E.  NUESTRA SEÑORA DEL ROSARIO,235,Mayor,41,Mayor
205138000622,CAÑASGORDAS,I. E. R. JUNTAS DE URAMITA,204,Mayor,35,Mayor
105138000121,CAÑASGORDAS,I. E. NICOLAS GAVIRIA,271,Menor,44,Similar
305138000015,CAÑASGORDAS,INSTITUCION EDUCATIVA SAN PIO X,203,Mayor,29,Mayor
205138000088,CAÑASGORDAS,INSTITUCION EDUCATIVA RURAL SAN PASCUAL,218,Mayor,22,Mayor
205138000649,CAÑASGORDAS,I. E. R. BERNARDO SIERRA,224,Mayor,36,Mayor
205138000142,CAÑASGORDAS,I. E. R. BUENOS AIRES,231,Mayor,39,Mayor
105142000136,CARACOLÍ,I. E. GABRIEL CORREA VELEZ,226,Mayor,38,Mayor
20514500014,CARAMANTA,I. E. R. ALEGRIAS,224,Mayor,28,Mayor
105145000145,CARAMANTA,I. E. JUAN PABLO GOMEZ OCHOA,222,Mayor,38,Mayor
105147000401,CAREPA,INSTITUCION EDUCATIVA COLOMBIA,248,Mayor,42,Mayor
205147000112,CAREPA,INSTITUCION EDUCATIVA RURAL VILLA NELLY,226,Mayor,36,Mayor
105147000568,CAREPA,INSTITUCION EDUCATIVA JOSE MARIA MUÑOZ FLOREZ,249,Mayor,45,Similar
205045000363,CAREPA,INSTITUCION EDUCATIVA RURAL ZUNGO EMBARCADERO,227,Mayor,38,Mayor
105147000045,CAREPA,I. E. LUIS CARLOS GALAN SARMIENTO,266,Menor,43,Mayor
205147000147,CAREPA,INSTITUCION EDUCATIVA RURAL LA CADENA,228,Mayor,35,Mayor
20514700035,CAREPA,I. E. R. PIEDRAS BLANCAS,214,Mayor,26,Mayor
205147000996,CAREPA,I.E.R. LA PROVINCIA,236,Mayor,36,Mayor
205147000457,CAREPA,I.E.R. EL CERRO,215,Mayor,32,Mayor
305148000994,EL CARMEN DE VIBORAL,COLEGIO ANGLO ESPAÑOL,325,Menor,39,Mayor
105148000863,EL CARMEN DE VIBORAL,INSTITUCIÓN EDUCATIVA RURAL CAMPESTRE NUEVO HORIZONTE,255,Similar,41,Mayor
105148000308,EL CARMEN DE VIBORAL,I. E. FRAY JULIO TOBON B.,270,Menor,44,Similar
205148000469,EL CARMEN DE VIBORAL,INSTITUCION EDUCATIVA RURAL LA AURORA,254,Similar,47,Similar
105148000243,EL CARMEN DE VIBORAL,I. E. TECNICO INDUSTRIAL JORGE ELIECER GAITAN,293,Menor,41,Mayor
205148000582,EL CARMEN DE VIBORAL,I. E. SANTA MARIA,284,Menor,42,Mayor
305148000838,EL CARMEN DE VIBORAL,COLEGIO MONSEÑOR RAMON ARCILA RAMIREZ,313,Menor,46,Similar
105148001002,EL CARMEN DE VIBORAL,I.E. EL PROGRESO,256,Similar,41,Mayor
105150000099,CAROLINA,I. E. PBRO JULIO TAMAYO,242,Mayor,39,Mayor
105154000751,CAUCASIA,I. E. LA MISERICORDIA,292,Menor,41,Mayor
105154000301,CAUCASIA,INSTITUCION EDUCATIVA LICEO CAUCASIA,271,Menor,45,Similar
205154000225,CAUCASIA,INSTITUCIÓN EDUCATIVA RURAL CACERI,246,Mayor,36,Mayor
305154001463,CAUCASIA,COLEGIO LA INMACULADA,312,Menor,41,Mayor
205154000977,CAUCASIA,INSTITUCIÓN EDUCATIVA RURAL CUTURU,216,Mayor,36,Mayor
105154000298,CAUCASIA,INSTITUCION EDUCATIVA SANTA TERESITA,286,Menor,40,Mayor
305154002036,CAUCASIA,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,254,Similar,50,Similar
105154002274,CAUCASIA,I. E. ESCUELA NORMAL SUPERIOR DEL BAJO CAUCA,257,Similar,46,Similar
10515400028,CAUCASIA,INSTITUCION EDUCATIVA SANTO DOMINGO,248,Mayor,44,Similar
10515400188,CAUCASIA,INSTITUCION EDUCATIVA DIVINO NIÑO,267,Menor,44,Similar
305154001722,CAUCASIA,COLEGIO LOS SAUCES,316,Menor,27,Mayor
105154000409,CAUCASIA,I. E. MARCO FIDEL SUAREZ,245,Mayor,39,Mayor
205154002015,CAUCASIA,I. E. LICEO CONCEJO MUNICIPAL,261,Menor,42,Mayor
205154000896,CAUCASIA,INSTITUCION EDUCATIVA RURAL MARGENTO,225,Mayor,26,Mayor
205154001922,CAUCASIA,I. E. R. VILLA FATIMA ARRIBA,188,Mayor,23,Mayor
205154800035,CAUCASIA,I. E. R INDIGENA TRANQUILINO ROSARIO,190,Mayor,23,Mayor
105172001463,CHIGORODÓ,INSTITUCIÓN EDUCATIVA MUNICIPAL JOSE DE LOS SANTOS ZUÑIGA,236,Mayor,37,Mayor
105172000629,CHIGORODÓ,I. E. JUAN EVANGELISTA BERRIO,215,Mayor,32,Mayor
105172000238,CHIGORODÓ,I.E. GONZALO MEJIA,262,Menor,38,Mayor
105172000572,CHIGORODÓ,I. E. CHIGORODO,249,Mayor,48,Similar
105172000076,CHIGORODÓ,INSTITUCION EDUCATIVA LOS ANDES,247,Mayor,47,Similar
305172001403,CHIGORODÓ,COLEGIO DIOCESANO LAURA MONTOYA,273,Menor,40,Mayor
10517200022,CHIGORODÓ,INSTITUCION EDUCATIVA MARIA AUXILIADORA,228,Mayor,36,Mayor
205172000062,CHIGORODÓ,I. E. AGRICOLA DE URABA,231,Mayor,41,Mayor
205147000309,CHIGORODÓ,INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES,172,Mayor,17,Mayor
205172000101,CHIGORODÓ,I. E. R. BARRANQUILLITA,211,Mayor,24,Mayor
205172000267,CHIGORODÓ,I. E. R. NEL UPEGUI,222,Mayor,32,Mayor
205172001484,CHIGORODÓ,I. E. R. CELESTINO DIAZ,227,Mayor,31,Mayor
105190000181,CISNEROS,I. E. CISNEROS,245,Mayor,43,Mayor
205197000059,COCORNÁ,I. E. EVA TULIA QUINTERO DE TORO,236,Mayor,41,Mayor
10519700016,COCORNÁ,I. E. COCORNA,260,Menor,43,Mayor
105206000186,CONCEPCIÓN,I. E.  PRESBITERO LIBARDO AGUIRRE,251,Mayor,43,Mayor
105209000021,CONCORDIA,INSTITUCION EDUCATIVA DE JESUS,236,Mayor,46,Similar
205209000122,CONCORDIA,C. E. R. MORELIA,203,Mayor,28,Mayor
305212000057,COPACABANA,COLEGIO COOPERATIVO JUAN DEL CORRAL,278,Menor,42,Mayor
105212000538,COPACABANA,I. E. GABRIELA MISTRAL,225,Mayor,42,Mayor
205212000222,COPACABANA,I. E. R. GRANIZADA,235,Mayor,40,Mayor
10521200083,COPACABANA,I. E.  LA TRINIDAD,282,Menor,37,Mayor
105212000511,COPACABANA,INSTITUCIÓN EDUCATIVA PRESBITERO BERNARDO MONTOYA,261,Menor,41,Mayor
305212000031,COPACABANA,COLEGIO LA ASUNCION,291,Menor,49,Similar
105212000082,COPACABANA,I. E. SAN LUIS GONZAGA,258,Similar,44,Similar
105212000163,COPACABANA,INSTITUCION EDUCATIVA JOSE MIGUEL DE RESTREPO Y PUERTA,267,Menor,43,Mayor
105212000112,COPACABANA,I. E. ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,306,Menor,37,Mayor
305212000871,COPACABANA,COLEGIO SANTA LEONI AVIAT,320,Menor,32,Mayor
205212000061,COPACABANA,INSTITUCION EDUCATIVA RURAL GRANJAS INFANTILES,243,Mayor,42,Mayor
105212000368,COPACABANA,I. E. VILLANUEVA,248,Mayor,52,Similar
405212001031,COPACABANA,COLEGIO SAN RAFAEL,273,Menor,46,Similar
205234001672,DABEIBA,I. E. R. INDIGENISTA LLANO GORDO,175,Mayor,18,Mayor
205234000366,DABEIBA,I. E. R. URAMA,232,Mayor,40,Mayor
105234000086,DABEIBA,I. E. MADRE LAURA MONTOYA,237,Mayor,45,Similar
105234000531,DABEIBA,I. E.  JUAN HENRIQUE WHITE,238,Mayor,37,Mayor
20523400051,DABEIBA,I. E. R. SAN RAFAEL,204,Mayor,24,Mayor
205237000081,DONMATÍAS,I. E. R. BENILDA VALENCIA,231,Mayor,31,Mayor
205237000031,DONMATÍAS,I. E.R.PBRO ANTONIO JOSE CADAVID,239,Mayor,28,Mayor
305237000256,DONMATÍAS,COLEGIO REINALDO ARROYAVE LOPERA,269,Menor,43,Mayor
10523700015,DONMATÍAS,INSTITUCION EDUCATIVA DONMATIAS,260,Menor,44,Similar
205240000106,EBÉJICO,I. E. R. BOYACA,252,Similar,39,Mayor
105240000136,EBÉJICO,INSTITUCION EDUCATIVA URBANA SAN JOSE,243,Mayor,47,Similar
205240000351,EBÉJICO,INSTITUCION EDUCATIVA RURAL PRESBITERO GABRIEL YEPES YEPES,245,Mayor,39,Mayor
205250001739,EL BAGRE,I. E. R. PUERTO LOPEZ,200,Mayor,36,Mayor
105250000932,EL BAGRE,I. E. LA ESMERALDA,224,Mayor,38,Mayor
205250000023,EL BAGRE,I. E. R. PUERTO CLAVER,220,Mayor,34,Mayor
105250000169,EL BAGRE,I. E. EL BAGRE,227,Mayor,39,Mayor
105250000185,EL BAGRE,I. E. BIJAO,232,Mayor,46,Similar
105250000975,EL BAGRE,I. E. 20 DE JULIO,236,Mayor,39,Mayor
105250000339,EL BAGRE,I. E. LAS DELICIAS,209,Mayor,35,Mayor
205250000104,EL BAGRE,I. E. R. LA ARENOSA,182,Mayor,24,Mayor
205250000139,EL BAGRE,I. E. R. VILLA CHICA,189,Mayor,34,Mayor
20525080002,EL BAGRE,I.E.R INDIGENA MANESKA,186,Mayor,25,Mayor
305264000225,ENTRERRÍOS,COLEGIO SANTA INES,301,Menor,41,Mayor
105264000013,ENTRERRÍOS,I. E. ENTRERRIOS,249,Mayor,47,Similar
305264800001,ENTRERRÍOS,COLEGIO MONSEÑOR ERNESTO GOMEZ ECHEVERRI,279,Menor,62,Menor
105282000403,FREDONIA,I. E. ESCUELA NORMAL SUPERIOR MARIANO OSPINA RODRIGUEZ,235,Mayor,41,Mayor
205282000602,FREDONIA,I. E. LLANO GRANDE,247,Mayor,51,Similar
10528200039,FREDONIA,I. E. EFE GOMEZ,258,Similar,45,Similar
205282000165,FREDONIA,I. E. R. PALOMOS,224,Mayor,18,Mayor
205282000513,FREDONIA,I. E. DE MINAS,230,Mayor,39,Mayor
205282000483,FREDONIA,I. E. R. JOSE MARIA OBANDO,242,Mayor,39,Mayor
1052840008,FRONTINO,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MIGUEL ANGEL ALVAREZ,266,Menor,39,Mayor
205284000464,FRONTINO,I. E. R. GABRIELA WHITE DE VELEZ,231,Mayor,46,Similar
105284000214,FRONTINO,I. E.  MANUEL ANTONIO TORO,296,Menor,38,Mayor
205284000162,FRONTINO,I. E. R. LA BLANQUITA DEL MURRI,205,Mayor,37,Mayor
105284000788,FRONTINO,I. E. PEDRO ANTONIO ELEJALDE,250,Mayor,41,Mayor
20528400012,FRONTINO,I. E. R. NOBOGACITA,221,Mayor,29,Mayor
105284000575,FRONTINO,INSTITUCION EDUCATIVA LAS MERCEDES,229,Mayor,38,Mayor
105306000175,GIRALDO,I. E. LUIS ANDRADE VALDERRAMA,246,Mayor,43,Mayor
205306000099,GIRALDO,I.E.R. SANTA ROSA DE LIMA,244,Mayor,44,Similar
105308000253,GIRARDOTA,I. E.  EMILIANO GARCIA,264,Menor,41,Mayor
305308000791,GIRARDOTA,C.E.  NEOSISTEMAS,342,Menor,29,Mayor
